,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
1774,LE,"Lands&#39; End, Inc.",22.2,713330000,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/le
1775,LSTR,"Landstar System, Inc.",105.3,4420000000,1993,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/lstr
1776,LNTH,"Lantheus Holdings, Inc.",15.35,582200000,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/lnth
1777,LTRX,"Lantronix, Inc.",2.13,38720000,2000,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/ltrx
1778,LSCC,Lattice Semiconductor Corporation,5.23,649620000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/lscc
1779,LAUR,"Laureate Education, Inc.",14.09,2640000000,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laur
1780,LAWS,"Lawson Products, Inc.",24.25,215540000,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/laws
1781,LAYN,Layne Christensen Company,14.8,294770000,1992,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/layn
1782,LAZY,"Lazydays Holdings, Inc.",9.87,n/a,n/a,Finance,Business Services,https://www.nasdaq.com/symbol/lazy
1783,LCNB,LCNB Corporation,18.85,188990000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lcnb
1784,LBIX,Leading Brands Inc,1.1626,3260000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/lbix
1785,LPTX,"LEAP THERAPEUTICS, INC.",8.9,129060000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/lptx
1786,LGCY,Legacy Reserves LP,4.48,344490000,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lgcy
1787,LGCYO,Legacy Reserves LP,7.463,52240000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lgcyo
1788,LGCYP,Legacy Reserves LP,8.4,16800000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lgcyp
1789,LTXB,"LegacyTexas Financial Group, Inc.",42.45,2050000000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ltxb
1790,DDBI,Legg Mason Developed EX-US Diversified Core ETF,29.16,5830000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddbi
1791,EDBI,Legg Mason Emerging Markets Diversified Core ETF,33.17,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/edbi
1792,INFR,Legg Mason Global Infrastructure ETF,27.804,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/infr
1793,LVHD,Legg Mason Low Volatility High Dividend ETF,29.37,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lvhd
1794,SQLV,Legg Mason Small-Cap Quality Value ETF,27.05,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sqlv
1795,UDBI,Legg Mason US Diversified Core ETF,30.86,3210000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/udbi
1796,LACQ,Leisure Acquisition Corp.,9.65,241250000,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacq
1797,LACQU,Leisure Acquisition Corp.,9.94,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacqu
1798,LACQW,Leisure Acquisition Corp.,0.75,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacqw
1799,LMAT,"LeMaitre Vascular, Inc.",37.73,727480000,2006,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmat
1800,TREE,"LendingTree, Inc.",322.8,3950000000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/tree
1801,LXRX,"Lexicon Pharmaceuticals, Inc.",8.57,904920000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lxrx
1802,LX,LexinFintech Holdings Ltd.,12.03,1970000000,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/lx
1803,LGIH,"LGI Homes, Inc.",73.21,1630000000,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/lgih
1804,LHCG,LHC Group,71.31,2220000000,2005,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/lhcg
1805,LLIT,Lianluo Smart Limited,1.98,34280000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/llit
1806,LBRDA,Liberty Broadband Corporation,82.38,14940000000,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbrda
1808,LEXEA,"Liberty Expedia Holdings, Inc.",38.97,2230000000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lexea
1810,LBTYA,Liberty Global plc,31.36,25380000000,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtya
1815,LILA,Liberty Latin America Ltd.,20.2,3460000000,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lila
1821,LSXMA,Liberty Media Corporation,41.02,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/lsxma
1824,TAX,"Liberty Tax, Inc.",10.2,129370000,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/tax
1825,LTRPA,"Liberty TripAdvisor Holdings, Inc.",10.25,769330000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ltrpa
1827,LPNT,"LifePoint Health, Inc.",47.35,1850000000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/lpnt
1828,LCUT,"Lifetime Brands, Inc.",12.8,262920000,1991,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lcut
1829,LFVN,Lifevantage Corporation,3.58,50870000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lfvn
1830,LWAY,"Lifeway Foods, Inc.",5.77,91610000, ,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lway
1831,LGND,Ligand Pharmaceuticals Incorporated,154.89,3280000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lgnd
1832,LTBR,Lightbridge Corporation,1.16,27760000,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/ltbr
1833,LPTH,"LightPath Technologies, Inc.",2.25,57890000,1996,Technology,Semiconductors,https://www.nasdaq.com/symbol/lpth
1834,LLEX,"Lilis Energy, Inc.",3.99,241140000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/llex
1835,LMB,"Limbach Holdings, Inc.",13.3,100310000,n/a,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/lmb
1836,LLNW,"Limelight Networks, Inc.",3.95,437760000,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/llnw
1837,LMNR,Limoneira Co,23.41,340220000,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/lmnr
1838,LINC,Lincoln Educational Services Corporation,1.92,47430000,2005,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/linc
1839,LECO,"Lincoln Electric Holdings, Inc.",88.06,5780000000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/leco
1840,LIND,Lindblad Expeditions Holdings Inc. ,10.59,484730000,2013,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/lind
1841,LINDW,Lindblad Expeditions Holdings Inc. ,1.6,n/a,2013,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/lindw
1842,LINU,LiNiu Technology Group,1.4999,3120000,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/linu
1843,LPCN,Lipocine Inc.,1.65,35090000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lpcn
1844,LQDT,"Liquidity Services, Inc.",6.15,196400000,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/lqdt
1845,LFUS,"Littelfuse, Inc.",198.63,4940000000,n/a,Consumer Durables,Electrical Products,https://www.nasdaq.com/symbol/lfus
1846,LIVN,LivaNova PLC,85.75,4140000000,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/livn
1847,LOB,"Live Oak Bancshares, Inc.",28.5,1140000000,2015,Finance,Major Banks,https://www.nasdaq.com/symbol/lob
1848,LIVE,Live Ventures Incorporated,12.45,24550000,n/a,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/live
1849,LPSN,"LivePerson, Inc.",15.05,904960000,2000,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/lpsn
1850,LIVX,"LiveXLive Media, Inc.",3.82,195760000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/livx
1851,LKQ,LKQ Corporation,38.18,11820000000,n/a,Consumer Services,Motor Vehicles,https://www.nasdaq.com/symbol/lkq
1852,LMFA,"LM Funding America, Inc.",0.799,5000000,2015,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/lmfa
1853,LMFAW,"LM Funding America, Inc.",0.0826,n/a,2015,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/lmfaw
1854,LOGI,Logitech International S.A.,35.88,5890000000,1997,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/logi
1855,LOGM,"LogMein, Inc.",113.9,5970000000,2009,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/logm
1856,CNCR,Loncar Cancer Immunotherapy ETF,26.65,58630000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cncr
1857,LONE,Lonestar Resources US Inc.,4.46,109870000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lone
1858,LBCC,Long Blockchain Corp.,1.9,26130000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/lbcc
1859,LFIN,LongFin Corp,28.189,2100000000,2017,Technology,EDP Services,https://www.nasdaq.com/symbol/lfin
1860,LOOP,"Loop Industries, Inc.",14.24,467170000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/loop
1861,LORL,"Loral Space and Communications, Inc.",40,1240000000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/lorl
1862,LOXO,"Loxo Oncology, Inc.",110.85,3330000000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/loxo
1863,LPLA,LPL Financial Holdings Inc.,58.65,5290000000,2010,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/lpla
1864,LRAD,LRAD Corporation,2.29,73850000,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/lrad
1865,LYTS,LSI Industries Inc.,7.65,195640000,1985,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/lyts
1866,LULU,lululemon athletica inc.,89.61,12140000000,2007,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/lulu
1867,LITE,Lumentum Holdings Inc.,59.15,3700000000,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/lite
1868,LMNX,Luminex Corporation,21.07,936160000,2000,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmnx
1869,LUNA,Luna Innovations Incorporated,3.17,89890000,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/luna
1870,LBC,Luther Burbank Corporation,11.86,670880000,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/lbc
1871,MBTF,M B T Financial Corp,10.75,246910000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbtf
1872,MACQ,"M I Acquisitions, Inc.",10.4,24470000,2016,Finance,Business Services,https://www.nasdaq.com/symbol/macq
1873,MACQU,"M I Acquisitions, Inc.",11.5,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/macqu
1874,MACQW,"M I Acquisitions, Inc.",0.7998,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/macqw
1875,MBVX,"MabVax Therapeutics Holdings, Inc.",1.62,14840000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mbvx
1876,MCBC,Macatawa Bank Corporation,10.41,354130000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mcbc
1877,MFNC,Mackinac Financial Corporation,15.69,99010000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mfnc
1878,MTSI,"MACOM Technology Solutions Holdings, Inc.",17.1,1100000000,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/mtsi
1879,MGNX,"MacroGenics, Inc.",22.59,950900000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mgnx
1880,MDGL,"Madrigal Pharmaceuticals, Inc.",101.55,1440000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mdgl
1881,MAGS,Magal Security Systems Ltd.,5.89,135660000,1993,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/mags
1882,MGLN,"Magellan Health, Inc.",107.05,2600000000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/mgln
1883,MGIC,Magic Software Enterprises Ltd.,8.1,360360000,1991,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mgic
1884,CALL,magicJack VocalTec Ltd,8.45,136800000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/call
1885,MNGA,MagneGas Corporation,0.8313,"$84,123.40 ",n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mnga
1886,MGYR,"Magyar Bancorp, Inc.",12.36,71940000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/mgyr
1887,MHLD,"Maiden Holdings, Ltd.",6.85,568600000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhld
1888,MMYT,MakeMyTrip Limited,33.95,3110000000,2010,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/mmyt
1889,MBUU,"Malibu Boats, Inc.",33.57,688510000,2014,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mbuu
1890,MLVF,"Malvern Bancorp, Inc.",24.75,162670000,n/a,Finance,Banks,https://www.nasdaq.com/symbol/mlvf
1891,MAMS,"MAM Software Group, Inc.",8.05,101250000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mams
1892,TUSK,"Mammoth Energy Services, Inc.",33.53,1500000000,2016,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/tusk
1893,RPIBC,Managed Portfolio Series,100.03,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rpibc
1894,MANH,"Manhattan Associates, Inc.",41.78,2840000000,1998,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/manh
1895,LOAN,"Manhattan Bridge Capital, Inc",7.35,59600000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/loan
1896,MNTX,"Manitex International, Inc.",11.77,196120000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mntx
1897,MTEX,"Mannatech, Incorporated",17.6,47860000,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/mtex
1898,MNKD,MannKind Corporation,1.79,220190000,2004,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnkd
1899,MANT,ManTech International Corporation,57.02,2240000000,2002,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/mant
1900,MARA,"Marathon Patent Group, Inc.",1.13,16420000,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/mara
1901,MCHX,"Marchex, Inc.",2.63,115250000,2004,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mchx
1902,MARPS,Marine Petroleum Trust,3.75,7500000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/marps
1903,MRNS,"Marinus Pharmaceuticals, Inc.",4.08,165320000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrns
1904,MKTX,"MarketAxess Holdings, Inc.",206.68,7780000000,2004,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/mktx
1905,MRLN,Marlin Business Services Corp.,28.45,353730000,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/mrln
1906,MAR,Marriott International,130.93,46800000000,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mar
1907,MBII,"Marrone Bio Innovations, Inc.",3.25,331500000,2013,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/mbii
1908,MRTN,"Marten Transport, Ltd.",22.15,1210000000,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/mrtn
1909,MMLP,Martin Midstream Partners L.P.,13.9,535150000,2002,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/mmlp
1910,MRVL,Marvell Technology Group Ltd.,20.51,10180000000,2000,Technology,Semiconductors,https://www.nasdaq.com/symbol/mrvl
1911,MASI,Masimo Corporation,83.88,4330000000,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/masi
1912,MTCH,"Match Group, Inc.",42.11,11580000000,2015,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/mtch
1913,MTLS,Materialise NV,11.66,551810000,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtls
1914,MPAC,Matlin & Partners Acquisition Corporation,9.79,397720000,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mpac
1915,MPACU,Matlin & Partners Acquisition Corporation,10.24,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mpacu
1916,MPACW,Matlin & Partners Acquisition Corporation,0.47,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mpacw
1917,MTRX,Matrix Service Company,14.5,388850000,1990,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/mtrx
1918,MAT,"Mattel, Inc.",13.12,4510000000,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/mat
1919,MATR,Mattersight Corporation,2.15,71420000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/matr
1920,MATW,Matthews International Corporation,50.2,1620000000,1994,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/matw
1921,MXIM,"Maxim Integrated Products, Inc.",56.81,15980000000,1988,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxim
1922,MXWL,"Maxwell Technologies, Inc.",5.56,206930000,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mxwl
1923,MZOR,Mazor Robotics Ltd.,58.18,1530000000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mzor
1924,MBFI,MB Financial Inc.,40.37,3400000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfi
1925,MBFIO,MB Financial Inc.,24.94,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfio
1926,MCFT,"MCBC Holdings, Inc.",24.9,465110000,2015,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mcft
1927,MGRC,McGrath RentCorp,53.9,1300000000,1984,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mgrc
1928,MDCA,MDC Partners Inc.,7.05,352040000,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/mdca
1929,MFIN,Medallion Financial Corp.,4.5665,111610000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mfin
1930,MFINL,Medallion Financial Corp.,25.0891,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mfinl
1931,MTBC,"Medical Transcription Billing, Corp.",3.43,40010000,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbc
1932,MTBCP,"Medical Transcription Billing, Corp.",24.35,22630000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbcp
1933,MNOV,"MediciNova, Inc.",12.24,502510000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnov
1934,MDSO,"Medidata Solutions, Inc.",63.74,3780000000,2009,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mdso
1935,MDGS,Medigus Ltd.,1.14,4370000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mdgs
1936,MDWD,MediWound Ltd.,5.4,146060000,2014,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/mdwd
1937,MEDP,"Medpace Holdings, Inc.",35.59,1260000000,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/medp
1938,MEIP,"MEI Pharma, Inc.",1.96,72620000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/meip
1939,MLCO,Melco Resorts & Entertainment Limited,28.37,13960000000,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mlco
1940,MLNT,"Melinta Therapeutics, Inc.",6.9,216290000,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mlnt
1941,MLNX,"Mellanox Technologies, Ltd.",73.5,3810000000,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/mlnx
1942,MELR,"Melrose Bancorp, Inc.",19.9,51750000,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/melr
1943,MNLO,Menlo Therapeutics Inc.,35.22,809290000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnlo
1944,MTSL,MER Telemanagement Solutions Ltd.,1.6797,4900000,1997,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/mtsl
1945,MELI,"MercadoLibre, Inc.",342.54,15130000000,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/meli
1946,MBWM,Mercantile Bank Corporation,33.71,559410000,1998,Finance,Major Banks,https://www.nasdaq.com/symbol/mbwm
1947,MERC,Mercer International Inc.,12.6,821150000,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/merc
1948,MBIN,Merchants Bancorp,21.39,613730000,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/mbin
1949,MRCY,Mercury Systems Inc,47.56,2290000000,1998,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mrcy
1950,EBSB,"Meridian Bancorp, Inc.",19.85,1070000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ebsb
